club_id,club,league_id,league,season,wins,draws,losses,pts,avg_xG,total_goals,total_goals_cond
86,Newcastle United,1,EPL,2020,12,9,17,45,1.1568207368421053,46,62
87,Liverpool,1,EPL,2020,20,9,9,69,1.900197842105263,68,42
88,Manchester City,1,EPL,2020,27,5,6,86,2.0451373157894737,83,32
89,Manchester United,1,EPL,2020,21,11,6,74,1.6624272894736842,73,44
92,Burnley,1,EPL,2020,10,9,19,39,1.0033665394736844,33,55
94,Verona,2,Serie A,2020,10,13,15,43,1.2623201315789474,43,48
95,Roma,2,Serie A,2020,18,9,11,63,1.8975989736842105,68,55
96,Lazio,2,Serie A,2020,21,5,12,68,1.544689552631579,61,55
97,Bologna,2,Serie A,2020,10,11,17,41,1.514037605263158,51,65
98,Juventus,2,Serie A,2020,23,9,6,78,2.198084447368421,77,38
99,Udinese,2,Serie A,2020,10,10,18,40,1.269367102631579,42,58
101,Genoa,2,Serie A,2020,10,12,16,42,1.0713713105263158,47,58
102,Sampdoria,2,Serie A,2020,15,7,16,52,1.2289751578947368,52,54
104,Sassuolo,2,Serie A,2020,17,11,10,62,1.6213116157894738,64,56
105,Napoli,2,Serie A,2020,24,5,9,77,1.973142394736842,86,41
106,Inter,2,Serie A,2020,28,7,3,91,2.0617330000000003,89,35
107,Atalanta,2,Serie A,2020,23,9,6,78,2.158078921052631,90,47
110,Fiorentina,2,Serie A,2020,9,13,16,40,1.2158013947368422,47,59
111,AC Milan,2,Serie A,2020,24,7,7,79,1.9749296315789473,74,41
113,Torino,2,Serie A,2020,7,16,15,37,1.305278894736842,50,69
115,Crotone,2,Serie A,2020,6,5,27,23,1.0431654210526318,45,92
116,Cagliari,2,Serie A,2020,9,10,19,37,1.2000273526315788,43,59
117,Bayern Munich,3,Bundesliga,2020,24,6,4,78,2.233306176470588,99,44
119,Bayer Leverkusen,3,Bundesliga,2020,14,10,10,52,1.3904635,53,39
120,Hoffenheim,3,Bundesliga,2020,11,10,13,43,1.4801181794117646,52,54
121,Augsburg,3,Bundesliga,2020,10,6,18,36,1.0592482647058823,36,54
122,Hertha Berlin,3,Bundesliga,2020,8,11,15,35,1.1974717794117649,41,52
123,Werder Bremen,3,Bundesliga,2020,7,10,17,31,0.9561812058823529,36,57
124,Schalke 04,3,Bundesliga,2020,3,7,24,16,0.813522794117647,25,86
125,Mainz 05,3,Bundesliga,2020,10,9,15,39,1.4253100294117647,39,56
129,Borussia Dortmund,3,Bundesliga,2020,20,4,10,64,2.0280024411764708,75,46
130,Borussia M.Gladbach,3,Bundesliga,2020,13,10,11,49,1.5914497352941177,64,56
131,Wolfsburg,3,Bundesliga,2020,17,10,7,61,1.5174787352941177,61,37
132,Eintracht Frankfurt,3,Bundesliga,2020,16,12,6,60,1.7801565,69,53
133,VfB Stuttgart,3,Bundesliga,2020,12,9,13,45,1.5346550294117647,56,55
134,FC Cologne,3,Bundesliga,2020,8,9,17,33,1.1658429411764706,34,60
135,Freiburg,3,Bundesliga,2020,12,9,13,45,1.3268784705882353,52,52
136,RasenBallsport Leipzig,3,Bundesliga,2020,19,8,7,65,1.9747927058823527,60,32
138,Sevilla,4,La liga,2020,24,5,9,77,1.4700513157894737,53,33
140,Real Sociedad,4,La liga,2020,17,11,10,62,1.661716,59,38
142,Getafe,4,La liga,2020,9,11,18,38,0.9374365157894737,28,43
143,Atletico Madrid,4,La liga,2020,26,8,4,86,1.5174722105263159,67,25
146,Valencia,4,La liga,2020,10,13,15,43,1.1023488263157895,50,53
147,Athletic Club,4,La liga,2020,11,13,14,46,1.1332654210526316,46,42
148,Barcelona,4,La liga,2020,24,7,7,79,2.209436184210526,85,38
150,Real Madrid,4,La liga,2020,25,9,4,84,1.712389394736842,67,28
151,Levante,4,La liga,2020,9,14,15,41,1.0770262105263158,46,57
152,Celta Vigo,4,La liga,2020,14,11,13,53,1.3505989736842106,55,57
153,Real Betis,4,La liga,2020,17,10,11,61,1.309722447368421,50,50
154,Villarreal,4,La liga,2020,15,13,10,58,1.522512302631579,60,44
155,Granada,4,La liga,2020,13,7,18,46,1.0802917368421052,47,65
156,Eibar,4,La liga,2020,6,12,20,30,1.1172232368421051,29,52
157,Osasuna,4,La liga,2020,11,11,16,44,1.0423098210526316,37,48
158,Alaves,4,La liga,2020,9,11,18,38,1.0293022105263159,36,57
160,Lille,5,Ligue 1,2020,24,11,3,83,1.2651119736842105,64,23
161,Paris Saint Germain,5,Ligue 1,2020,26,4,8,82,2.2075364210526316,86,28
163,Rennes,5,Ligue 1,2020,16,10,12,58,1.2303374210526317,52,40
164,Marseille,5,Ligue 1,2020,16,12,10,60,1.2970951394736843,54,47
166,Montpellier,5,Ligue 1,2020,14,12,12,54,1.3754441315789474,60,62
167,Angers,5,Ligue 1,2020,12,8,18,44,1.0504583157894738,40,58
168,Nantes,5,Ligue 1,2020,9,13,16,40,1.2703126315789475,47,55
170,Nice,5,Ligue 1,2020,15,7,16,52,1.2202125,50,53
171,Monaco,5,Ligue 1,2020,24,6,8,78,1.8514317894736845,76,42
175,Saint-Etienne,5,Ligue 1,2020,12,10,16,46,1.2442152184210526,42,54
176,Bordeaux,5,Ligue 1,2020,13,6,19,45,1.146050552631579,42,56
177,Reims,5,Ligue 1,2020,9,15,14,42,0.8744829210526316,42,50
178,Lyon,5,Ligue 1,2020,22,10,6,76,2.1677230263157896,81,43
179,Lorient,5,Ligue 1,2020,11,9,18,42,1.2672238157894737,50,68
180,Metz,5,Ligue 1,2020,12,11,15,47,1.1121996894736843,44,48
181,Dijon,5,Ligue 1,2020,4,9,25,21,0.8382037631578947,25,73
183,Spartak Moscow,6,RFPL,2020,17,6,7,57,1.7047822333333333,56,37
184,FC Ufa,6,RFPL,2020,6,7,17,25,0.9069210666666667,26,46
185,CSKA Moscow,6,RFPL,2020,15,5,10,50,1.6054289333333334,51,33
186,Rubin Kazan,6,RFPL,2020,16,5,9,53,1.4019739666666666,42,33
187,FC Rostov,6,RFPL,2020,12,4,13,40,1.123533551724138,34,35
188,FK Akhmat,6,RFPL,2020,11,7,12,40,1.3382907000000002,36,38
189,Zenit St. Petersburg,6,RFPL,2020,19,8,3,65,2.1692348999999997,76,26
190,Dinamo Moscow,6,RFPL,2020,15,5,10,50,1.4825953,44,33
192,Lokomotiv Moscow,6,RFPL,2020,17,5,8,56,1.3581065,45,35
196,FC Krasnodar,6,RFPL,2020,11,5,13,38,1.567647,49,45
198,Ural,6,RFPL,2020,7,13,10,34,0.8780676399999999,26,36
200,Arsenal Tula,6,RFPL,2020,6,5,19,23,0.8982768333333334,28,51
207,Elche,4,La liga,2020,8,12,18,36,0.8001132815789473,34,55
210,Lens,5,Ligue 1,2020,15,12,11,57,1.4832870263157896,55,54
220,Brighton,1,EPL,2020,9,14,15,41,1.4162902105263158,40,46
222,Benevento,2,Serie A,2020,7,12,19,33,1.0171842368421051,40,75
225,Strasbourg,5,Ligue 1,2020,11,9,18,42,1.3889181578947367,49,58
228,Fulham,1,EPL,2020,5,13,20,28,1.0804028684210527,27,53
229,Wolverhampton Wanderers,1,EPL,2020,12,9,17,45,1.0162904736842107,36,52
230,Parma Calcio 1913,2,Serie A,2020,3,11,24,20,1.1310428052631578,39,83
231,Real Valladolid,4,La liga,2020,5,16,17,31,0.9978195578947368,34,57
232,SD Huesca,4,La liga,2020,7,13,18,34,0.9993639999999999,34,53
235,Nimes,5,Ligue 1,2020,9,8,21,35,1.0892953157894738,40,71
236,PFC Sochi,6,RFPL,2020,15,8,7,53,1.354374,49,33
237,FC Tambov,6,RFPL,2020,3,4,23,13,0.7429741,19,65
238,Sheffield United,1,EPL,2020,7,2,29,23,0.8726099131578948,20,63
240,Union Berlin,3,Bundesliga,2020,12,14,8,50,1.3529765,50,43
241,Brest,5,Ligue 1,2020,11,8,19,41,1.2044957500000002,50,66
245,Leeds,1,EPL,2020,18,5,15,59,1.559437842105263,62,54
257,Khimki,6,RFPL,2020,13,6,11,45,0.9997295333333334,35,39
258,FC Rotor Volgograd,6,RFPL,2020,5,7,16,22,0.6654556857142857,15,46
260,Spezia,2,Serie A,2020,9,12,17,39,1.260493307894737,52,72
261,Cadiz,4,La liga,2020,11,11,16,44,0.9657805736842106,36,58
262,Arminia Bielefeld,3,Bundesliga,2020,9,8,17,35,0.9158731764705882,26,52
71,Aston Villa,1,EPL,2021,13,6,19,45,1.1349879736842106,52,54
72,Everton,1,EPL,2021,11,6,21,39,1.1702560789473686,43,66
74,Southampton,1,EPL,2021,9,13,16,40,1.2460011052631579,43,67
75,Leicester,1,EPL,2021,14,10,14,52,1.3023335315789473,62,59
78,Crystal Palace,1,EPL,2021,11,15,12,48,1.2853659736842105,50,46
79,Norwich,1,EPL,2021,5,7,26,22,0.829252652631579,23,84
80,Chelsea,1,EPL,2021,21,11,6,74,1.823606105263158,76,33
81,West Ham,1,EPL,2021,16,8,14,56,1.4469368157894735,60,51
82,Tottenham,1,EPL,2021,22,5,11,71,1.788192647368421,69,40
83,Arsenal,1,EPL,2021,22,3,13,69,1.668199394736842,61,48
86,Newcastle United,1,EPL,2021,13,10,15,49,1.0928033157894737,44,62
87,Liverpool,1,EPL,2021,28,8,2,92,2.447957842105263,94,26
88,Manchester City,1,EPL,2021,29,6,3,93,2.457891394736842,99,26
89,Manchester United,1,EPL,2021,16,10,12,58,1.5056554736842105,57,57
90,Watford,1,EPL,2021,6,5,27,23,1.0352734473684209,34,77
92,Burnley,1,EPL,2021,7,14,17,35,1.0817339815789475,34,53
94,Verona,2,Serie A,2021,14,11,13,53,1.4838287631578946,65,59
95,Roma,2,Serie A,2021,18,9,11,63,1.7577655263157894,59,43
96,Lazio,2,Serie A,2021,18,10,10,64,1.5602857894736843,77,58
97,Bologna,2,Serie A,2021,12,10,16,46,1.1987413684210526,44,55
98,Juventus,2,Serie A,2021,20,10,8,70,1.6007959684210527,57,37
99,Udinese,2,Serie A,2021,11,14,13,47,1.5044902263157895,61,58
101,Genoa,2,Serie A,2021,4,16,18,28,1.0140419157894738,27,60
102,Sampdoria,2,Serie A,2021,10,6,22,36,1.0286874736842107,46,63
104,Sassuolo,2,Serie A,2021,13,11,14,50,1.5621142894736841,64,66
105,Napoli,2,Serie A,2021,24,7,7,79,1.6748135789473684,74,31
106,Inter,2,Serie A,2021,25,9,4,84,2.3785292368421054,84,32
107,Atalanta,2,Serie A,2021,16,11,11,59,1.8084860263157896,65,48
108,Empoli,2,Serie A,2021,10,11,17,41,1.197813552631579,50,70
110,Fiorentina,2,Serie A,2021,19,5,14,62,1.6326565000000002,59,51
111,AC Milan,2,Serie A,2021,26,8,4,86,1.7720554736842107,69,31
113,Torino,2,Serie A,2021,13,11,14,50,1.414566,46,41
116,Cagliari,2,Serie A,2021,6,12,20,30,1.0721496578947367,34,68
117,Bayern Munich,3,Bundesliga,2021,24,5,5,77,2.938397794117647,97,37
119,Bayer Leverkusen,3,Bundesliga,2021,19,7,8,64,1.9503645588235292,80,47
120,Hoffenheim,3,Bundesliga,2021,13,7,14,46,1.7578135294117647,58,60
121,Augsburg,3,Bundesliga,2021,10,8,16,38,1.1456073235294117,39,56
122,Hertha Berlin,3,Bundesliga,2021,9,6,19,33,1.1145534705882354,37,71
125,Mainz 05,3,Bundesliga,2021,13,7,14,46,1.531845088235294,50,45
129,Borussia Dortmund,3,Bundesliga,2021,22,3,9,69,1.9307729117647057,85,52
130,Borussia M.Gladbach,3,Bundesliga,2021,12,9,13,45,1.7624125,54,61
131,Wolfsburg,3,Bundesliga,2021,12,6,16,42,1.4492315294117646,43,54
132,Eintracht Frankfurt,3,Bundesliga,2021,10,12,12,42,1.2250006470588235,45,49
133,VfB Stuttgart,3,Bundesliga,2021,7,12,15,33,1.409004882352941,41,59
134,FC Cologne,3,Bundesliga,2021,14,10,10,52,1.5382384411764705,52,49
135,Freiburg,3,Bundesliga,2021,15,10,9,55,1.6979038529411765,58,46
136,RasenBallsport Leipzig,3,Bundesliga,2021,17,7,10,58,1.982242205882353,72,37
138,Sevilla,4,La liga,2021,18,16,4,70,1.2329859210526315,53,30
140,Real Sociedad,4,La liga,2021,17,11,10,62,1.4759305789473685,40,37
141,Espanyol,4,La liga,2021,10,12,16,42,1.0236716842105262,40,53
142,Getafe,4,La liga,2021,8,15,15,39,0.8303717368421053,33,41
143,Atletico Madrid,4,La liga,2021,21,8,9,71,1.5643840263157895,65,43
145,Rayo Vallecano,4,La liga,2021,11,9,18,42,1.237622947368421,39,50
146,Valencia,4,La liga,2021,11,15,12,48,1.1127587631578948,48,53
147,Athletic Club,4,La liga,2021,14,13,11,55,1.5003656315789473,43,36
148,Barcelona,4,La liga,2021,21,10,7,73,1.8563621315789476,68,38
150,Real Madrid,4,La liga,2021,26,8,4,86,2.1110002105263157,80,31
151,Levante,4,La liga,2021,8,11,19,35,1.5148416578947368,51,76
152,Celta Vigo,4,La liga,2021,12,10,16,46,1.182571447368421,43,43
153,Real Betis,4,La liga,2021,19,8,11,65,1.4711517631578948,62,40
154,Villarreal,4,La liga,2021,16,11,11,59,1.8508495526315791,63,37
155,Granada,4,La liga,2021,8,14,16,38,1.0867940105263159,44,61
157,Osasuna,4,La liga,2021,12,11,15,47,1.1059709473684212,37,51
158,Alaves,4,La liga,2021,8,7,23,31,1.0122353157894737,31,65
160,Lille,5,Ligue 1,2021,14,13,11,55,1.4838396578947368,48,48
161,Paris Saint Germain,5,Ligue 1,2021,26,8,4,86,2.1667268157894735,90,36
163,Rennes,5,Ligue 1,2021,20,6,12,66,1.7958213684210527,82,40
164,Marseille,5,Ligue 1,2021,21,8,9,71,1.575500842105263,63,38
166,Montpellier,5,Ligue 1,2021,12,7,19,43,1.1175571052631579,49,61
167,Angers,5,Ligue 1,2021,10,11,17,41,1.1896917631578947,44,55
168,Nantes,5,Ligue 1,2021,15,10,13,55,1.2044435789473684,55,48
170,Nice,5,Ligue 1,2021,20,7,11,67,1.5683895578947369,52,36
171,Monaco,5,Ligue 1,2021,20,9,9,69,1.6731562894736842,65,40
172,Troyes,5,Ligue 1,2021,9,11,18,38,1.0436583421052632,37,53
175,Saint-Etienne,5,Ligue 1,2021,7,11,20,32,1.0574371315789475,42,77
176,Bordeaux,5,Ligue 1,2021,6,13,19,31,1.2179255526315789,52,91
177,Reims,5,Ligue 1,2021,11,13,14,46,1.0527985526315788,43,44
178,Lyon,5,Ligue 1,2021,17,11,10,62,1.929461894736842,66,51
179,Lorient,5,Ligue 1,2021,8,12,18,36,1.034681710526316,35,63
180,Metz,5,Ligue 1,2021,6,13,19,31,0.7933158421052632,35,69
183,Spartak Moscow,6,RFPL,2021,10,8,12,38,1.3291942666666665,37,41
184,FC Ufa,6,RFPL,2021,6,12,12,30,1.1929355733333333,29,40
185,CSKA Moscow,6,RFPL,2021,15,5,10,50,1.4339012999999998,42,29
186,Rubin Kazan,6,RFPL,2021,8,5,17,29,0.9150800333333334,34,56
187,FC Rostov,6,RFPL,2021,10,8,12,38,1.2094921333333335,47,51
188,FK Akhmat,6,RFPL,2021,13,3,14,42,1.3099736333333332,36,38
189,Zenit St. Petersburg,6,RFPL,2021,19,8,3,65,2.1279696333333336,66,28
190,Dinamo Moscow,6,RFPL,2021,16,5,9,53,1.5509601333333334,53,41
192,Lokomotiv Moscow,6,RFPL,2021,13,9,8,48,1.089623,43,39
194,Krylya Sovetov Samara,6,RFPL,2021,12,5,13,41,1.3993045666666668,39,36
196,FC Krasnodar,6,RFPL,2021,14,8,8,50,1.4929584333333332,42,30
198,Ural,6,RFPL,2021,8,9,13,33,0.8779604466666666,27,35
200,Arsenal Tula,6,RFPL,2021,5,8,17,23,0.7667234666666667,30,59
207,Elche,4,La liga,2021,11,9,18,42,0.9688100342105264,40,52
210,Lens,5,Ligue 1,2021,17,11,10,62,1.3746342631578947,62,48
220,Brighton,1,EPL,2021,12,15,11,51,1.3044072368421054,42,44
225,Strasbourg,5,Ligue 1,2021,17,12,9,63,1.6105650526315791,60,43
229,Wolverhampton Wanderers,1,EPL,2021,15,6,17,51,1.0274492342105261,38,43
236,PFC Sochi,6,RFPL,2021,17,5,8,56,1.6795293,54,30
239,Mallorca,4,La liga,2021,10,9,19,39,1.0679202368421052,36,63
240,Union Berlin,3,Bundesliga,2021,16,9,9,57,1.623635882352941,50,44
241,Brest,5,Ligue 1,2021,13,9,16,48,1.1802613157894737,49,57
244,Brentford,1,EPL,2021,13,7,18,46,1.3918309210526316,48,56
245,Leeds,1,EPL,2021,9,11,18,38,1.3470021578947369,42,79
257,Khimki,6,RFPL,2021,7,11,12,32,1.1668694733333331,34,47
260,Spezia,2,Serie A,2021,10,6,22,36,1.0960253921052632,41,71
261,Cadiz,4,La liga,2021,8,15,15,39,1.099918105263158,35,51
262,Arminia Bielefeld,3,Bundesliga,2021,5,13,16,28,0.8007172647058823,27,53
263,Nizhny Novgorod,6,RFPL,2021,8,9,13,33,0.7782813233333333,26,39
264,Salernitana,2,Serie A,2021,7,10,21,31,1.0392039184210526,33,78
265,Venezia,2,Serie A,2021,6,9,23,27,0.9515328157894738,34,69
267,Greuther Fuerth,3,Bundesliga,2021,3,9,22,18,0.9010518382352942,28,82
268,Bochum,3,Bundesliga,2021,12,6,16,42,1.3171116470588236,38,52
270,Clermont Foot,5,Ligue 1,2021,9,9,20,36,1.1071986315789475,38,69
71,Aston Villa,1,EPL,2022,18,7,13,61,1.3156669736842106,51,46
72,Everton,1,EPL,2022,8,12,18,36,1.2802588315789474,34,57
73,Bournemouth,1,EPL,2022,11,6,21,39,1.0548411842105263,37,71
74,Southampton,1,EPL,2022,6,7,25,25,1.0333021842105263,36,73
75,Leicester,1,EPL,2022,9,7,22,34,1.2891315394736842,51,68
78,Crystal Palace,1,EPL,2022,11,12,15,45,1.0716708157894737,40,49
80,Chelsea,1,EPL,2022,11,11,16,44,1.3656558684210527,38,47
81,West Ham,1,EPL,2022,11,7,20,40,1.347650842105263,42,55
82,Tottenham,1,EPL,2022,18,6,14,60,1.521941842105263,70,63
83,Arsenal,1,EPL,2022,26,6,6,84,2.0134817894736843,88,43
86,Newcastle United,1,EPL,2022,19,14,5,71,2.025712,68,33
87,Liverpool,1,EPL,2022,19,10,9,67,2.125578868421053,75,47
88,Manchester City,1,EPL,2022,28,5,5,89,2.2189886052631578,94,33
89,Manchester United,1,EPL,2022,23,6,9,75,1.8921362631578948,58,43
94,Verona,2,Serie A,2022,7,10,21,31,0.9808309473684211,31,59
95,Roma,2,Serie A,2022,18,9,11,63,1.6846522631578946,50,38
96,Lazio,2,Serie A,2022,22,8,8,74,1.429086342105263,60,30
97,Bologna,2,Serie A,2022,14,12,12,54,1.1917430789473684,53,49
98,Juventus,2,Serie A,2022,22,6,10,72,1.572156605263158,56,33
99,Udinese,2,Serie A,2022,11,13,14,46,1.2515148947368422,47,48
102,Sampdoria,2,Serie A,2022,3,10,25,19,0.9237366078947368,24,71
104,Sassuolo,2,Serie A,2022,12,9,17,45,1.3553618421052631,47,61
105,Napoli,2,Serie A,2022,28,6,4,90,1.8875408157894737,77,28
106,Inter,2,Serie A,2022,23,3,12,72,1.8939026315789473,71,42
107,Atalanta,2,Serie A,2022,19,7,12,64,1.5917421,66,48
108,Empoli,2,Serie A,2022,10,13,15,43,1.08544225,37,49
110,Fiorentina,2,Serie A,2022,15,11,12,56,1.4974797894736842,53,43
111,AC Milan,2,Serie A,2022,20,10,8,70,1.8394944473684212,64,43
113,Torino,2,Serie A,2022,14,11,13,53,1.2452320789473683,42,41
117,Bayern Munich,3,Bundesliga,2022,21,8,5,71,2.503476,92,38
119,Bayer Leverkusen,3,Bundesliga,2022,14,8,12,50,1.5789346470588235,57,49
120,Hoffenheim,3,Bundesliga,2022,10,6,18,36,1.3915410294117647,48,57
121,Augsburg,3,Bundesliga,2022,9,7,18,34,1.0596025882352942,42,63
122,Hertha Berlin,3,Bundesliga,2022,7,8,19,29,1.2187536,42,69
123,Werder Bremen,3,Bundesliga,2022,10,6,18,36,1.2621789411764706,51,64
124,Schalke 04,3,Bundesliga,2022,7,10,17,31,1.1924837911764705,35,71
125,Mainz 05,3,Bundesliga,2022,12,10,12,46,1.484930088235294,54,55
129,Borussia Dortmund,3,Bundesliga,2022,22,5,7,71,2.263839970588235,83,44
130,Borussia M.Gladbach,3,Bundesliga,2022,11,10,13,43,1.5540275882352943,52,55
131,Wolfsburg,3,Bundesliga,2022,13,10,11,49,1.5061215294117647,57,48
132,Eintracht Frankfurt,3,Bundesliga,2022,13,11,10,50,1.5646649705882352,58,52
133,VfB Stuttgart,3,Bundesliga,2022,7,12,15,33,1.4455657352941176,45,57
134,FC Cologne,3,Bundesliga,2022,10,12,12,42,1.501266,49,54
135,Freiburg,3,Bundesliga,2022,17,8,9,59,1.4776762352941175,51,44
136,RasenBallsport Leipzig,3,Bundesliga,2022,20,6,8,66,2.024779617647059,64,41
138,Sevilla,4,La liga,2022,13,10,15,49,1.3341074710526315,47,54
140,Real Sociedad,4,La liga,2022,21,8,9,71,1.6464854210526316,51,35
141,Espanyol,4,La liga,2022,8,13,17,37,1.343178842105263,52,69
142,Getafe,4,La liga,2022,10,12,16,42,1.0238535263157893,34,45
143,Atletico Madrid,4,La liga,2022,23,8,7,77,1.8074284736842106,70,33
145,Rayo Vallecano,4,La liga,2022,13,10,15,49,1.119401657894737,45,53
146,Valencia,4,La liga,2022,11,9,18,42,1.411590894736842,42,45
147,Athletic Club,4,La liga,2022,14,9,15,51,1.479449657894737,47,43
148,Barcelona,4,La liga,2022,28,4,6,88,2.17876,70,20
150,Real Madrid,4,La liga,2022,24,6,8,78,2.089320710526316,75,36
152,Celta Vigo,4,La liga,2022,11,10,17,43,1.1117551315789473,43,53
153,Real Betis,4,La liga,2022,17,9,12,60,1.4499377368421051,46,41
154,Villarreal,4,La liga,2022,19,7,12,64,1.7253434210526317,59,40
157,Osasuna,4,La liga,2022,15,8,15,53,1.090056710526316,37,42
160,Lille,5,Ligue 1,2022,19,10,9,67,1.953527447368421,65,44
161,Paris Saint Germain,5,Ligue 1,2022,27,4,7,85,2.2670769210526314,89,40
163,Rennes,5,Ligue 1,2022,21,5,12,68,1.6904975526315789,69,39
164,Marseille,5,Ligue 1,2022,22,7,9,73,1.9195734473684212,67,40
166,Montpellier,5,Ligue 1,2022,15,5,18,50,1.3830314210526315,65,62
167,Angers,5,Ligue 1,2022,4,6,28,18,1.080055657894737,33,81
168,Nantes,5,Ligue 1,2022,7,15,16,36,1.1742556315789472,37,55
170,Nice,5,Ligue 1,2022,15,13,10,58,1.5585192368421052,48,37
171,Monaco,5,Ligue 1,2022,19,8,11,65,1.7200373684210526,70,58
172,Troyes,5,Ligue 1,2022,4,12,22,24,0.9660755631578948,45,81
174,Toulouse,5,Ligue 1,2022,13,9,16,48,1.572797052631579,51,57
177,Reims,5,Ligue 1,2022,12,15,11,51,1.5664032631578948,45,45
178,Lyon,5,Ligue 1,2022,18,8,12,62,1.836456647368421,65,47
179,Lorient,5,Ligue 1,2022,15,10,13,55,1.2459526657894737,52,53
183,Spartak Moscow,6,RFPL,2022,15,9,6,54,2.0198668,60,38
185,CSKA Moscow,6,RFPL,2022,17,7,6,58,1.821886033333333,56,27
187,FC Rostov,6,RFPL,2022,15,8,7,53,1.3145153,48,44
188,FK Akhmat,6,RFPL,2022,15,5,10,50,1.22505559,51,39
189,Zenit St. Petersburg,6,RFPL,2022,21,7,2,70,1.9320448666666665,74,20
190,Dinamo Moscow,6,RFPL,2022,13,6,11,45,1.4634879666666667,49,45
192,Lokomotiv Moscow,6,RFPL,2022,13,6,11,45,1.5707139,54,46
194,Krylya Sovetov Samara,6,RFPL,2022,8,8,14,32,1.2623195666666667,32,45
196,FC Krasnodar,6,RFPL,2022,13,9,8,48,1.4863583,62,46
198,Ural,6,RFPL,2022,10,6,14,36,1.1327268,33,45
199,FC Orenburg,6,RFPL,2022,14,4,12,46,1.6480460000000001,58,55
207,Elche,4,La liga,2022,5,10,23,25,1.0602655315789473,30,67
208,Almeria,4,La liga,2022,11,8,19,41,1.2129853394736843,49,65
210,Lens,5,Ligue 1,2022,25,9,4,84,1.8401711578947366,68,29
211,Torpedo Moscow,6,RFPL,2022,2,5,23,11,0.7045542983333333,20,62
220,Brighton,1,EPL,2022,18,8,12,62,2.045353210526316,72,53
223,Girona,4,La liga,2022,13,10,15,49,1.442057894736842,58,55
225,Strasbourg,5,Ligue 1,2022,9,13,16,40,1.389132342105263,51,59
228,Fulham,1,EPL,2022,15,7,16,52,1.2627625526315789,55,53
229,Wolverhampton Wanderers,1,EPL,2022,11,8,19,41,0.9243898684210526,31,58
231,Real Valladolid,4,La liga,2022,11,7,20,40,1.0489188947368422,33,63
236,PFC Sochi,6,RFPL,2022,11,5,14,38,1.3934084233333333,37,54
239,Mallorca,4,La liga,2022,14,8,16,50,1.0410719473684211,37,43
240,Union Berlin,3,Bundesliga,2022,18,8,8,62,1.0315891470588234,51,38
241,Brest,5,Ligue 1,2022,11,11,16,44,1.089541263157895,44,54
243,Lecce,2,Serie A,2022,8,12,18,36,0.9719663421052632,33,46
244,Brentford,1,EPL,2022,15,14,9,59,1.558606447368421,58,46
245,Leeds,1,EPL,2022,7,10,21,31,1.257788552631579,48,78
249,Nottingham Forest,1,EPL,2022,9,11,18,38,1.041433157894737,38,68
257,Khimki,6,RFPL,2022,4,6,20,18,0.8986540833333333,25,67
260,Spezia,2,Serie A,2022,6,13,19,31,1.0694005789473684,31,62
261,Cadiz,4,La liga,2022,10,12,16,42,1.1232526315789473,30,53
263,Nizhny Novgorod,6,RFPL,2022,8,7,15,31,0.9526178333333333,34,48
264,Salernitana,2,Serie A,2022,9,15,14,42,0.932713,48,62
268,Bochum,3,Bundesliga,2022,10,5,19,35,1.178730088235294,40,72
270,Clermont Foot,5,Ligue 1,2022,17,8,13,59,1.3065361052631579,45,49
271,Monza,2,Serie A,2022,14,10,14,52,1.1791022315789474,48,52
272,Cremonese,2,Serie A,2022,5,12,21,27,0.9629525315789472,36,69
274,Ajaccio,5,Ligue 1,2022,7,5,26,26,0.8173593289473684,23,74
275,Auxerre,5,Ligue 1,2022,8,11,19,35,1.0582047631578948,35,63
277,Fakel,6,RFPL,2022,6,12,12,30,1.0437934,36,48
71,Aston Villa,1,EPL,2023,20,8,10,68,1.7742787763157897,76,61
72,Everton,1,EPL,2023,13,9,16,48,1.5987940921052632,40,51
73,Bournemouth,1,EPL,2023,13,9,16,48,1.677774894736842,54,67
78,Crystal Palace,1,EPL,2023,13,10,15,49,1.4193540526315789,57,58
80,Chelsea,1,EPL,2023,18,9,11,63,2.128460894736842,77,63
81,West Ham,1,EPL,2023,14,10,14,52,1.4349890789473683,60,74
82,Tottenham,1,EPL,2023,20,6,12,66,1.9303100000000002,74,61
83,Arsenal,1,EPL,2023,28,5,5,89,2.2208547105263157,91,29
86,Newcastle United,1,EPL,2023,18,6,14,60,2.2231013684210525,85,62
87,Liverpool,1,EPL,2023,24,10,4,82,2.4943484736842105,86,41
88,Manchester City,1,EPL,2023,28,7,3,91,2.3565461315789475,96,34
89,Manchester United,1,EPL,2023,18,6,14,60,1.5876290263157895,57,58
92,Burnley,1,EPL,2023,5,9,24,24,1.1432127789473683,41,78
94,Verona,2,Serie A,2023,9,11,18,38,1.0120899736842104,38,51
95,Roma,2,Serie A,2023,18,9,11,63,1.4977925263157896,65,46
96,Lazio,2,Serie A,2023,18,7,13,61,1.3523323684210526,49,39
97,Bologna,2,Serie A,2023,18,14,6,68,1.4217197368421053,54,32
98,Juventus,2,Serie A,2023,19,14,5,71,1.6705918684210528,54,31
99,Udinese,2,Serie A,2023,6,19,13,37,1.1810673921052632,37,53
101,Genoa,2,Serie A,2023,12,13,13,49,1.0182352631578948,45,45
104,Sassuolo,2,Serie A,2023,7,9,22,30,1.1454760526315788,43,75
